ticker,revenue_n,revenue_aci_weighted,revenue_aci_unweighted,op_profit_n,op_profit_aci_weighted,op_profit_aci_unweighted,net_profit_n,net_profit_aci_weighted,net_profit_aci_unweighted,aci_weighted,aci_unweighted
6448,14,6.8390723698020315,1.8278189750822382,14,5.433712664339978,1.452220794866771,14,6.05429572194122,1.6180785935510886,6.10902691869441,1.6327061211666993
6454,6,4.877974088484593,1.9914245825508559,6,4.703853732711222,1.9203402449714175,6,4.448593784812864,1.816130807618018,4.676807202002894,1.9092985450467639
6455,14,7.374169155764822,1.9708296066420004,14,6.963229915835795,1.8610014750280208,14,7.050465348917379,1.8843161252121734,7.129288140172665,1.9053824022940649
6457,14,6.287178892756677,1.680319239003731,14,5.056548364420432,1.351419395665243,14,4.8251358415887395,1.2895717974191576,5.389621032921949,1.440436810696044
6458,14,7.344057432754198,1.9627819101540582,14,6.628746774965926,1.7716070954003713,14,6.55225578525431,1.7511640184949344,6.841686664324811,1.8285176746831213
6459,13,6.001770866618483,1.664591738706068,13,5.672028789043523,1.5731377411387955,13,5.532391809102511,1.5344094110520066,5.735397154921505,1.59071296363229
6460,14,7.376522087689804,1.9714584541504065,14,5.998568882669264,1.6031849692794113,14,3.628796730097565,0.9698367207336199,5.667962566818878,1.5148267147211458
6463,14,6.324078828100393,1.6901811615501805,14,5.3445066368439536,1.4283794811721096,14,6.463148476512823,1.727349088497211,6.0439113138190566,1.6153032437398336
6464,13,6.215258244363698,1.723802483869508,13,2.8246424563714387,0.7834148624076751,13,-0.3147823801523509,-0.08730492401937685,2.9083727735275953,0.8066374740859353
6465,13,6.994091677652278,1.9398120130054806,13,6.820323527521533,1.891617399517871,13,6.4882734561548805,1.799523279646029,6.767562887109565,1.8769842307231268
6466,12,6.1993312617658,1.7895927863880736,12,0.5256636736621734,0.1517460317460317,12,1.6356531354085617,0.47217238901449426,2.7868826902788455,0.8045037357161999
6467,12,5.269272850566189,1.5211080493539881,11,1.3717176154256843,0.41358842260800177,12,-3.8024663620947283,-1.0976774888699443,0.9461747012990482,0.2790063276973485
6469,14,6.860527353212662,1.833553060593774,14,4.189874439463692,1.1197910461481893,14,0.711623869587972,0.19018947916060652,3.9206752207547755,1.04784452863419
6470,14,6.336779373813676,1.693575525170478,13,5.42629626828406,1.5049838023966982,14,4.8320649931620085,1.2914236910740289,5.531713545086582,1.496661006213735
6471,14,5.065490938171489,1.353809399031844,14,3.897732650062678,1.0417128686983563,13,3.4993451592067113,0.9705437232358842,4.154189582480293,1.1220219969886949
6472,14,6.588672207175561,1.7608967166436147,14,6.3738414720942655,1.7034807875848286,14,4.8354547508342,1.292329641919281,5.932656143368008,1.585569048715908
6473,14,6.303689669253798,1.6847319296352896,14,6.46881107391199,1.7288624813105622,14,6.535604512609322,1.7467137786884126,6.4360350852583705,1.7201027298780882
6474,13,7.107014518190606,1.971131173907941,13,6.474263835259398,1.7956377099161465,13,5.888484013070476,1.633171618759659,6.48992078884016,1.7999801675279155
6479,8,5.580103359041226,1.9728644624499416,8,4.618467359906496,1.632874794439307,8,4.606158461843025,1.6285229417945,4.934909726930249,1.744754066227916
6480,14,7.336791371817767,1.9608399736843762,14,6.551439685390596,1.7509459066318336,14,6.0633363985342115,1.6204948160050598,6.650522485247524,1.7774268987737567
6481,13,6.51681475324804,1.807439211195078,13,5.188480150668488,1.4390254788432584,13,5.2847977426265365,1.465739172422794,5.663364215514355,1.570734620820377
6482,14,7.370220541218245,1.9697742950144488,14,5.413058332247032,1.4467006924207386,14,5.921411376793366,1.5825637584361538,6.2348967500862145,1.6663462486237803
6484,14,6.527994767812071,1.7446799888432627,14,5.787191509675001,1.546691990060779,14,5.9856501953436245,1.5997323048608827,6.100278824276899,1.6303680945883083
6485,14,6.314736043709714,1.6876841973910075,14,7.289528666303572,1.9482084843125114,14,7.314380661455444,1.9548504594008023,6.972881790489577,1.8635810470347736
6486,6,4.865263782707885,1.9862356219462416,6,2.531802035162579,1.0336038526480522,6,3.450060395868471,1.4084812586103819,3.6157087379129784,1.4761069110682252
6489,11,6.590963756272908,1.9872503442171519,11,4.995558830792015,1.506217659989421,11,4.496678709174622,1.3557996437374429,5.361067098746514,1.616422549314672
6490,14,6.139148366346067,1.6407564166742812,14,6.671593983834807,1.7830584936551495,14,6.3804250799650255,1.7052403308006323,6.397055810048633,1.7096850803766876
6492,13,5.869887890399758,1.6280139823124211,13,2.9639511560609315,0.8220521439344968,13,3.6513612684494627,1.0127054060490592,4.161733438303384,1.1542571774319923
6493,10,6.267753939674311,1.982037826286442,10,4.001170006435886,1.2652810525887972,10,2.903444119708834,0.918149647730249,4.39078935527301,1.3884895088684959
6494,12,5.369755197685479,1.5501148044330517,12,3.6718264026945873,1.0599649810066476,12,3.5206174164858455,1.016314706560894,4.187399672288637,1.208798164000198
6495,14,6.434825614634617,1.7197794852571273,14,3.136228528612101,0.8381923314780456,14,1.301585387614971,0.34786332714904145,3.624213176953896,0.9686117146280715
6496,11,6.500879642399983,1.9600889619182302,11,4.757376306090883,1.4344029267118565,11,5.437884781301195,1.6395839520690814,5.565380243264021,1.6780252802330562
6497,13,5.832180011720225,1.617555698461034,13,4.136404734579475,1.1472322589691009,13,3.7988894337696553,1.0536223571749888,4.589158060023119,1.2728034382017077
6498,13,7.049553483904873,1.9551943504111404,13,6.760153202895008,1.874929154079236,13,6.596668106163947,1.8295865464609262,6.802124930987943,1.8865700169837674
6501,14,6.941235071610955,1.8551231056448199,14,5.305284877226059,1.4178970249866405,14,6.907591674339889,1.8461315295080016,6.384703874392301,1.706383886713154
6503,14,7.427874856583793,1.9851830589406558,14,6.629098692649242,1.7717011493574653,14,6.492655821082361,1.7352352580524033,6.849876456771799,1.8307064887835083
6504,14,7.39452121834232,1.976268924161942,14,7.084553683873097,1.8934266159471653,14,6.7342611702204325,1.7998070037157292,7.071112024145283,1.8898341812749455
6505,11,4.292044096122187,1.294099986408853,11,5.316382032637163,1.6029494949494951,11,3.4641499839523764,1.0444805194805193,4.357525370903909,1.3138433336129556
6506,14,7.3844256630765965,1.9735707735238293,14,7.202079665654356,1.9248367557950015,14,6.701756321506627,1.7911197174803022,7.09608721674586,1.8965090822663777
6507,14,6.758294139690555,1.8062300849831576,14,4.777047192786796,1.2767195654184598,14,4.600902959597995,1.2296430389007091,5.378748097358449,1.4375308964341087
6508,14,7.412062759107963,1.980957098132025,14,6.9219458015583415,1.8499678313749743,14,6.5461526638561605,1.7495328906905225,6.9600537415074895,1.8601526067325072
6513,14,5.4162053890845785,1.4475417787395102,14,3.2470012354196482,0.8677975826694314,14,1.7824864977581631,0.47638955508297454,3.481897707420797,0.9305763054973054
6516,14,6.732647403257437,1.7993757063530418,14,6.673701792129958,1.783621829117825,14,5.822631188532083,1.5561636426451,6.409660127973159,1.7130537260386554
6517,14,6.454316649084287,1.724988683330304,14,6.482103839766815,1.7324151224213737,14,6.391223711818944,1.7081263865608658,6.442548066890016,1.7218433974375147
6518,6,4.876008957381667,1.990622321137549,6,4.39901119833453,1.7958888014514613,6,4.169827032993127,1.7023247577494462,4.481615729569775,1.8296119601128187
6521,12,5.655113553751503,1.632490666278166,12,2.540186507217693,0.7332886818669953,12,4.903602629977451,1.4155481492082191,4.3663008969822155,1.2604424991177936
6522,8,5.253690929039794,1.8574602410911456,8,4.117180706898851,1.4556431986093004,8,4.257158350601508,1.505132769147632,4.5426766621800505,1.6060787362826925
6523,10,5.308483222930115,1.6786897905250542,10,2.82125222012341,0.8921582869396703,10,0.3393899165406425,0.10732451511628845,2.8230417865313893,0.8927241975270043
6524,8,4.74407552721148,1.6772839878761916,8,4.48381943479287,1.5852695639790353,8,5.1763321884939675,1.830109796079143,4.8014090501661055,1.6975544493114567
6525,2,2.8218431749391426,1.9953444444444448,2,2.7708951188878967,1.9593187285223366,2,2.7060606460126517,1.9134738330975956,2.7662663132798975,1.9560456686881256
6526,6,4.799707107054558,1.959472221182277,6,4.621280290999228,1.8866297785547783,6,4.490000905404584,1.8330351938126188,4.63699610115279,1.8930457311832247
6532,0,,,0,,,0,,,,
6533,13,6.994876506477855,1.9400296853572558,13,5.101268695348121,1.4148373731536108,13,6.330710254933042,1.7558231103282143,6.142285152253006,1.7035633896130271
6535,12,5.676789937568831,1.6387480992941617,12,5.398774944730165,1.558492083817084,12,5.3633099785893865,1.5482542299429942,5.479624953629461,1.5818314710180799
6537,13,5.66135841388648,1.570178311542091,11,0.24095455309860608,0.07265053128689486,12,-0.7774983625086961,-0.22444444444444447,1.7082715348254631,0.4727947994615138
6538,14,6.742119181001206,1.8019071454359599,14,5.1788729521542765,1.3841120168994154,14,2.592464114644951,0.6928651788934034,4.837818749266812,1.2929614470762596
6539,14,7.317670268573401,1.9557296438845513,14,7.2443576893286155,1.9361360329077868,14,6.658080543343439,1.7794468747669168,7.073369500415152,1.8904375171864183
6540,13,7.058897780463191,1.9577859919783833,13,5.320342330617004,1.4755974673893226,13,4.821059767578493,1.337121399544674,5.73343329288623,1.5901682863041267
6542,11,5.692169499852196,1.7162536794649719,11,6.067538960520048,1.829431830264366,11,5.713997290270604,1.7228350059031876,5.824568583547617,1.7561735052108418
6543,14,4.0617868513604165,1.0855581982781408,14,6.224359912113403,1.6635301602213368,14,6.022217469738858,1.6095053200291052,5.436121411070893,1.4528645595095275
